codigo,descripcion,tipo,u_m,agrupacion,vr_unitario,iva_porcentaje,vr_neto,iva_descontable,excluye_iva,usuario_modificacion,fecha_modificacion
224,AMARRE 30CM BLANCO X 100,MATERIAL - M,UNIDAD - UND,020 - 020 - FERRETERIA MENOR,5950.0,19,7080.5,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-16
225,AMARRE CABALLETE ETERNIT,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,500.0,19,595.0,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
226,AMARRE FAST-TIE 4PULG.(100MM),MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",21.06,19,25.06,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
227,AMP. CON REJILLA INTERIOR Y EXTERIOR. INCLUYE INTERRUPTOR,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
228,ANCLAJE 1/2*2 PULG.,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
229,ANCLAJE A TECHO TERMINAL PARA VENTILADOR INSTITUCIONAL,EQUIPO - E,UNIDAD - UND,026 - 026 - EQUIPOS ESPECIALIZADOS,1.0,0,1.0,True,False,,
230,"ANCLAJE METALICA A CONCRETO 4""",MATERIAL - M,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,0,1.0,True,False,,
231,"ANCLAJES QUIMICOS 3/8"" - 1/2""",MATERIAL - M,KILOGRAMO - KG,001 - 001 - ADHESIVOS Y ADITIVOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
232,"ESCALERA MULTIPOSICIONES TIPO ANDAMIO UDUKE CON PLATAFORMA (1,45M) (150KG)",EQUIPO - E,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2026-07-31
233,ANDAMIO TUBULAR SECCION 1.50 M X 1.50 M X 2.20 M,EQUIPO - E,DIA - DIA,022 - 022 - MAQUINARIA Y EQUIPO,1.0,0,1.0,True,False,,
234,ANGULO 1 1/2 PULG.,MATERIAL - M,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,0,1.0,True,False,,
235,ANGULO GALVANIZADO 1*1 PULG. 2.44 M.,MATERIAL - M,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,2419.39,0,2419.39,True,False,,
238,ANGULO METALICO PARA CIELO RASO ANGULO 2.44M,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,2275.09,19,2707.36,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
239,ANILLOS ELASTOMERICOS DE AMARRAR PARA ESPACIADOR,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
240,ANTICORR.GRIS PINTUCO 507 O SIMILAR,MATERIAL - M,GALON - GAL,017 - 017 - ACABADOS Y PINTURA,1.0,0,1.0,True,False,,
241,ANTICORROSIVO NEGRO,MATERIAL - M,GALON - GAL,010 - 010 - MAMPOSTERIA,50170.23,0,50170.23,True,False,,
243,ANTISOL SIKA ROJO,MATERIAL - M,KILOGRAMO - KG,001 - 001 - ADHESIVOS Y ADITIVOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
244,APLICACION DE BATERIA DE RIESGO PSICOSOCIAL,SERVICIOS - Q,UNIDAD - UND,031 - 031 - SERVICIOS MEDICOS,1.0,0,1.0,True,False,,
245,APLICATIVO NOMINA ELECTRONICA,LICENCIAS - L,UNIDAD - UND,039 - 039 - LICENCIAS OFIMATICAS,1.0,0,1.0,True,False,,
246,APLICATIVO POR CONSORCIO NUEVO,LICENCIAS - L,UNIDAD - UND,039 - 039 - LICENCIAS OFIMATICAS,1.0,0,1.0,True,False,,
247,APOSITO O COMPRESA NO ESTERIL,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
248,"ARANDELA CUADRADA PLANA 5/8""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,5337.15,19,6351.21,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
249,"ARANDELA CUADRADA PLANA DE 10 CM * 10 CM * 5/8""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
250,"ARANDELA DE PRESION DE 1/2""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,104.6,19,124.47,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
251,"ARANDELA DE PRESION DE 5/8""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,160.43,19,190.91,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
253,"ARANDELA REDONDA PLANA 5/8""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,295.18,19,351.26,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
254,"ARANDELA REDONDA PLANA DE 1/2""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,241.35,19,287.21,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
255,ARCHIVADOR PLASTICO,EQUIPO - E,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
256,ARCILLA,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
257,ARENA DE PEGA,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
258,ARENA DE PENA,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
259,ARENA DE PENA CERNIDA,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
260,ARENA DE RIO,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,64062.11,19,76233.91,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
261,ARENILLA,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
262,ARNES DIELECTRICO CUERPO COMPLETO,EQUIPO - E,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
263,ARNES MULTIPROPOSITO CUERPO COMPLETO,EQUIPO - E,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
264,ARQUITECTA RESIDENTE,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
265,"ARRANCADOR DIRECTO DE 1HP, CON BOBINA A 220V",EQUIPO - E,UNIDAD - UND,028 - 028 - EQUIPOS TECNOLOGICOS,1.0,0,1.0,True,False,,
266,ARRENDAMIENTO SOFTWARE SINCO,LICENCIAS - L,UNIDAD - UND,039 - 039 - LICENCIAS OFIMATICAS,1.0,0,1.0,True,False,,
267,"ASCENSOR ELECTROMECANICO MRL (SIN CUARTO DE MAQUINAS) DE CARGA, DE 3 PARADAS, CAPACIDAD 450 KILOGRAMOS, VELOCIDAD 1.0 M/S., TIPO DE APERTURA AUTOMATICA.",EQUIPO - E,UNIDAD - UND,028 - 028 - EQUIPOS TECNOLOGICOS,1.0,0,1.0,True,False,,
268,ASESOR JURIDICO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
269,AUDIOMETRIA VIA AEREA,SERVICIOS - Q,UNIDAD - UND,031 - 031 - SERVICIOS MEDICOS,1.0,0,1.0,True,False,,
270,AUDITIVOS DE INSERCION DESECHABLE,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
271,AUDITIVOS DE INSERCION SILICONADO,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
272,AUDITORIA INTERNA PESV,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
273,AUDITORIA INTERNA SGSST,SUBCONTRATO - S,UNIDAD - UND,032 - 032 - AUDITORIAS Y CAPACITACIONES,1.0,0,1.0,True,False,,
274,AUXILIAR ADMINISTRATIVO SUBGERENCIA ADM,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
275,AUXILIAR COMPRAS,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
276,AUXILIAR CONTABLE,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
277,AUXILIAR CONTABLE Y FINANCIERO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
278,AUXILIAR DE ALMACEN,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
279,AUXILIAR DE INGENIERIA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
280,AUXILIAR DE RECURSOS GENERALES,NOMINA - N,MES - MS,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
281,AUXILIAR DE SOLDADURA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
282,AUXILIAR ELECTRICO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
283,AUXILIAR FINANCIERA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
284,AUXILIAR GESTION HUMANA,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
285,AUXILIAR JURIDICO,NOMINA - N,UNIDAD - UND,025 - 025 - PERSONAL ADMINISTRATIVO,1.0,0,1.0,True,False,,
286,AVISO DE PISO HUMEDO,SEÑALIZACIÓN - Ñ,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
287,AVISO TIPO BANDEJA CON LUCES LED ELABORADO EN ACERO INOXIDABLE CON ACRILICO EN SU INTERIOR Y PARTE POSTERIOR (SEGUN PLANOS).,SEÑALIZACIÓN - Ñ,UNIDAD - UND,037 - 037 - SEÑALIZACION,1.0,0,1.0,True,False,,
288,AYUDANTE DE CARPINTERIA METALICA,HONORARIOS - H,DIA - DIA,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
289,AYUDANTE DE CONSTRUCCION,HONORARIOS - H,DIA - DIA,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
290,AYUDANTE DE ELECTRICIDAD,HONORARIOS - H,DIA - DIA,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
291,AYUDANTE DE OBRA,HONORARIOS - H,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
292,AYUDANTE DE PLOMERIA,HONORARIOS - H,DIA - DIA,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
293,AYUDANTE DE SOLDADURA,HONORARIOS - H,DIA - DIA,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
294,AYUDANTE PRACTICO,NOMINA - N,UNIDAD - UND,024 - 024 - PERSONAL OPERATIVO,1.0,0,1.0,True,False,,
295,BAJALENGUAS,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
296,BAJANTE CANAL PVC,MATERIAL - M,UNIDAD - UND,004 - 004 - CUBIERTA Y CANALES,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
297,BAJANTE EN PVC,MATERIAL - M,METRO LINEAL - ML,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
298,BANCA REF. MIO 5,MATERIAL - M,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
299,BANDEJA GALVANIZADA TIPO MALLA 150X54,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
300,BANDEJA GALVANIZADA TIPO MALLA 500X54,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
301,BANDEJA PARA FIBRA OPTICA 3 PLACAS,MATERIAL - M,METRO - M,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
302,"BANDEJA PORTA EMPALME, PARA FUSION DE HASTA 12 HILOS DE FIBRA OPTICA, APILABLE, EN ALUMINIO, CON TAPA TRANSPARENTE",MATERIAL - M,METRO - M,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
303,"BARANDA EN ACERO INOXIDABLE EN TUBERIA DE 1-1/2"" CON BALAUSTRES HORIZONTALES DE 1/2"" Y ACCESORIOS DE ANCLAJE EN ACERO CROMADO / INOXIDABLE.",MATERIAL - M,METRO - M,018 - 018 - CARPINTERIA METALICA,1.0,0,1.0,True,False,,
304,"BARANDA METALICA EN TUBO METALICO REDONDO ESTRUCTURAL Ø2"" 3MM",MATERIAL - M,METRO - M,018 - 018 - CARPINTERIA METALICA,1.0,0,1.0,True,False,,
305,BARANDA SENCILLA PARA ESCALERA METALICA,MATERIAL - M,METRO - M,018 - 018 - CARPINTERIA METALICA,1.0,0,1.0,True,False,,
306,BARBUQUEJO DE 3 PUNTOS,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
307,BARBUQUEJO DE 4 PUNTOS,ELEMEN. PROTECCION - P,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
308,BARNIZ INTER PINTUCO O SIMILAR,MATERIAL - M,GALON - GAL,017 - 017 - ACABADOS Y PINTURA,1.0,0,1.0,True,False,,
309,"BARRA DE SEGURIDAD PARA DISCAPACITADOS DE 24"" EN ACERO INOXIDABLE",MATERIAL - M,UNIDAD - UND,011 - 011 - GRIFERIA Y APARATOS HIDROSANITARIOS,1.0,0,1.0,True,False,,
310,"BARRA EN ALEACION CROMADA DE 18""",MATERIAL - M,UNIDAD - UND,018 - 018 - CARPINTERIA METALICA,1.0,0,1.0,True,False,,
311,BARRAJE PREMOLDEADO PARA BAJA TENSION SUMERGIBLE 500A-6 PUERTOS,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
312,BARRERA ABSORBENTE OLEOFILICA,CONSUMIBLES - C,UNIDAD - UND,029 - 029 - SG-SST,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
313,BARRERRA RELLENABLE VIAL,SEÑALIZACIÓN - Ñ,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
314,BARRICADA DE OBRA METALICA,SEÑALIZACIÓN - Ñ,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
315,BASE ACERO INOXIDABLE PUNTA CAPTORA,MATERIAL - M,UNIDAD - UND,003 - 003 - ACEROS Y REFUERZOS METALICO,1.0,0,1.0,True,False,,
316,BASE BG-25,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
317,BASE BG-27,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
318,BASE BG-38,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
319,BASE BG-40,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
320,"BASE DE 6"" 2 HILOS PARA DETECTOR",MATERIAL - M,UNIDAD - UND,016 - 016 - REDES CONTRA INCENDIO,1.0,0,1.0,True,False,,
321,BASE GRANULAR BG-A,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,128176.47,19,152530.0,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
322,BASE GRANULAR BG-B,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
323,BASE GRANULAR BG-C,MATERIAL - M,METRO CUBICO - M3,002 - 002 - AGREGADOS PETREOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-07-29
324,BASE METALICA DE PISO PARA EXTINTOR,MATERIAL - M,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
325,BASE SOPORTE UPS 15KVA,MATERIAL - M,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
326,BASE SOPORTE UPS 5KVA,MATERIAL - M,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
327,BATERIA AA,CONSUMIBLES - C,UNIDAD - UND,033 - 033 - REPUESTOS E INSUMOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
328,BATERIA UPS,CONSUMIBLES - C,UNIDAD - UND,033 - 033 - REPUESTOS E INSUMOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
329,"BAYONETA RETENCION 2 MT, ANG. 1/4"" X 21/2""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
330,"BAYONETA SENCILLA 1.5 MT, ANG. 1/4"" X 21/2""",MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
331,"BISAGRA PUNTA CUADRADA 4""",MATERIAL - M,UNIDAD - UND,019 - 019 - CARPINTERIA MADERA,1.0,0,1.0,True,False,,
332,BISTURI 18MM,CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
333,BLOQUE DE ARCILLA N°4,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
334,BLOQUE DE ARCILLA N°4 10X20X30CM,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1669.85,0,1669.85,True,False,MARIA PAULA BALLEN MANOSALVA,2025-08-28
335,BLOQUE #4 ESTANDAR 10 X 20 X 30 CM,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,2351.25,0,2351.25,True,False,,
336,BLOQUE #5 ESTANDAR 12 X 20 X 30 CM,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,2597.43,0,2597.43,True,False,,
337,BLOQUE ABUJARDADO DE CONCRETO 19X19X39,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
338,BLOQUE CONCRETO 10X20X40,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
339,BLOQUE CONCRETO 12X20X40,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
340,BLOQUE CONCRETO 15X20X40,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,3773.0,0,3773.0,True,False,,
341,BLOQUE CONCRETO 20X20X40,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
342,BLOQUE DE CONCRETO ABUZARDADO 39X19X12.5,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
343,BLOQUE DE CONCRETO TIPO ADOQUIN COLOR GRIS 6X10X20 CM,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1422.22,0,1422.22,True,False,,
344,BLOQUE LISO 12 GRIS 12X19X39CM,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
345,BLOQUE NO. 5,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,2329.0,0,2329.0,True,False,,
346,BLOQUE PERFORACION VERTICAL 33X12X23,MATERIAL - M,UNIDAD - UND,010 - 010 - MAMPOSTERIA,1.0,0,1.0,True,False,,
347,BOBILLO LED 30 W,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
348,BOLARDO TIPO IDU M-62,MATERIAL - M,UNIDAD - UND,008 - 008 - MOBILIARIO URBANO,1.0,19,1.19,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-28
349,BOLSA DE ASEO GRUESA,CONSUMIBLES - C,UNIDAD - UND,027 - 027 - ASEO Y CAFETERIA,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
350,"BOMBA MARCA TACO: SKV1506D, 3450 RPM, 3 HP, DRIVE VOLTAJE: 200-230V / TOREE PASE, MOTOR: PREMIUM EFICIENCIA WATT, NEMA TAYPE 12 / IP 55 (VFD)TEFC (MOTO), COSTAMAR TI WALL MOUNT HEAD = 70.00FT, FLOW = 50.00GPM. INCLUYE TODOS LOS ACCESORIOS.",EQUIPO - E,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
351,"BOMBA SUMERGIBLE PARA AGUAS RESIDUALES, 2"" HP Y 220V-10AM, 600LPM, HMAX:14.5M. , DIAMETRO SUCCION 2"", IMPULSION 3"". VALVULAS UNIVERSAL PVC DE CORTE POR BOMBA, INTERRUMPTOR FLOTADOR, INCLUYE TODOS LOS ACCESORIOS PVC Y PUESTA EN MARCHA",EQUIPO - E,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,HENRY DE JESUS TABORDA ZAPATA,2026-07-29
352,"BOMBA TIPO CAUDAL PARA PASO DE AGUAS LLUVIAS AL TANQUE DE AGUA POTABLE DE 1"" HP Y 220V-5AM, Q=120L/M H.D=47M. , VALVULA DE CHEQUE, VALVULAS UNIVERSAL DE CORTE BOMBA EN PVC, INTERRUMPTOR FLOTADOR, INCLUYE ACCESORIOS PVC-P Y PUESTA EN MARCHA",EQUIPO - E,UNIDAD - UND,012 - 012 - INSTALACIONES HIDRAULICAS,1.0,0,1.0,True,False,,
353,"BREAKER MONOPOLAR ENCHUFABLE, 40 A",MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
354,BOMBILLO DE LED 40 W E 27 LUZ BLANCA,MATERIAL - M,UNIDAD - UND,"014 - 014 - INSTALACIONES ELECTRICAS, VOZ Y DATOS",1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
355,BOQUILLA ALFACOLOR,MATERIAL - M,KILOGRAMO - KG,009 - 009 - ENCHAPES,5746.11,19,6837.87,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
356,BOQUILLA LATEX COLOR BLANCO 2KG,MATERIAL - M,UNIDAD - UND,009 - 009 - ENCHAPES,12642.37,19,15044.42,True,False,MARIA PAULA BALLEN MANOSALVA,2026-01-22
357,BORDILLO PREFABRICADO EN CONCRETO 3000 PSI 0.20*0.10* 1.00 MTS,MATERIAL - M,METRO - M,007 - 007 - PREFABRICADOS EN CONCRETO,1.0,0,1.0,True,False,,
358,BORNA TIPO PALA NO 6,MATERIAL - M,UNIDAD - UND,015 - 015 - REDES ELECTRICAS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-22
359,BORRADOR DE NATA,CONSUMIBLES - C,UNIDAD - UND,005 - 005 - PAPELERIA,1.0,19,1.19,True,False,MARIA PAULA BALLEN MANOSALVA,2025-07-29
360,BOTAS DE CAUCHO,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
361,BOTAS PUNTA DE ACERO CANA ALTA,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
362,BOTAS DE SEGURIDAD CON PUNTA DE ACERO CAUCHO,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,65333.33,0,65333.33,True,False,HERNAN CAMILO GARCIA CONTRERAS,2025-10-17
363,BOTAS PUNTA DE ACERO CORTAS,DOTACION - D,UNIDAD - UND,029 - 029 - SG-SST,1.0,0,1.0,True,False,,
364,BOTELLON DE AGUA,CONSUMIBLES - C,UNIDAD - UND,033 - 033 - REPUESTOS E INSUMOS,1.0,19,1.19,True,False,DIEGO ANDRES RODRIGUEZ RODRIGUEZ,2025-09-15
